BDI Gouvernement du Burundi - 2016,rapport-de-la-mediation-entre-le-gouvernment-et-la-cosybu-sur-le-conflit-des-annales-primes-et-indemnites-conjoncturelles---2016,Burundi,fr,2016
"BDI Ecole Normale Superieure, BDI Université du Burundi, BDI Gouvernement du Burundi - 2010",ordonnance-ministerielle-no-610-246-du-16-2-2010-portant-revision-des-baremes-salariaux-des-personnels-enseignants-de-l-universite-du-burundi-et-de-l-ecole-normale-superieure---2010,Burundi,fr,2010
BDI Government of the Republic of Burundi - 2018,ordonnance-interministerielle-no-570-540-054-du-24-01-2018-portant-octroi-d-une-indeminite-d-ajustement-des-disparites-salariales-dans-le-secteur-public-et-gel-des-annales-primes-et-indemnites-conjoctuelles---2018,Burundi,fr,2018
BDI Université du Burundi - 2012,ordonnance-ministerielle-n-610-540-1005-du-16-aout-2011-portant-mise-en-execution-de-la-sentence-arbitrale-d-un-conflit-collectif-entre-l-universite-du-burundi-et-le-syndicat-des-travailleurs-stub---2011,Burundi,fr,2012
BDI Université du Burundi - 2003,conflit-collectif-entre-l-universite-du-burundi-et-le-syndicat-des-travailleurs-stub---2003,Burundi,fr,2003
"BDI Université du Burundi, BDI Ecole Normale Superieure - 2011",ordonnance-ministerielle-n-610-540-1004-du-16-8-2011-portant-revision-des-baremes-salariaux-des-personnels-de-l-universit-du-burundi-et-de-l-cole-normale-superieure,Burundi,fr,2011
BDI Université du Burundi - 2012,ordonnance-ministerielle-conjointe-n-610-540-1627-2012-portant-mise-en-execution-de-la-sentence-arbitrale-d-un-conflit-collectif-entre-l-universite-du-burundi-et-le-syndicat-des-travailleurs-s-t-u-b-,Burundi,fr,2012
Ordonnance Ministerial N° 610/540/1005 du 16 Aout 2011 Portant Mise en Execution de la Sentence Arbitrale d'un Conflit Collectif entre l'universite du Burundi et le Syndicat des Travailleurs « S.T.U.B. » - 2012,ordonnance-ministerial-n-610-540-1005-du-16-aout-2011-portant-mise-en-execution-de-la-sentence-arbitrale-d-un-conflit-collectif-entre-l-universite-du-burundi-et-le-syndicat-des-travailleurs-s-t-u-b-,Burundi,fr,2012
Government of the Republic of Burundi - 2010,ordonnance-minist-rielle-no-610-246-du-16-2-2010-portant-r-vision-des-bar-mes-salariaux-des-personnels-enseignants-de-l-universit-du-burundi-et-de-l-ecole-normale-sup-rieure---2010,Burundi,fr,2010
Government of the Republic of Burundi - 2007,loi-n-1-28-du-23-aout-2006-portant-statut-general-des-fonctionnaires---2006,Burundi,fr,2007
BDI Ministry of Justice - 2012,rapport-final-des-negociations-entre-le-symabu-et-la-commission-ministerielle-sur-les-revendications-des-magistrats---2012-,Burundi,fr,2012
Office du The du Burundi (OTB) - Reglement et Relations de Travail - 2007,reglement-et-relations-de-travail-entre-office-du-th-du-burundi-employeur-et-son-personnel-travailleurs---2007,Burundi,fr,2007
Office du The du Burundi (OTB) - Proces-Verbal des Negociations - 2007,proces-verbal-des-negociations-entre-le-comite-de-direction-de-l-otb-et-le-comite-de-negociation-du-personnel-de-l-otb-en-presence-de-l-inspection-generale-du-travail---2007-,Burundi,fr,2007
Exemple de Convention Collective de Travail créée par WageIndicator Foundation -2016 -,exemple-de-convention-collective-de-travail-cr-e-par-wageindicator-foundation--2016,Burundi,fr,
 Convention Collective Interprofessionnelle - Burundi - 1980,-convention-collective-interprofessionnelle---burundi,Burundi,fr,1980
BDI Gouvernement du Burundi - 2009,convention-collective-du-secteur-de-la-sant---burundi,Burundi,fr,2009
Government of the Republic of Burundi - 2002,accord-entre-le-gouvernement-et-les-syndicats-des-enseignants-2-,Burundi,fr,2002
KEN Kapric Apparels (EPZ) Limited - 2013,memorandum-of-agreement-between-kapric-apparels-epz-limited-and-tailors-and-textile-workers-union---2013,Kenya,en,2013
KEN Kenafric Industries Limited - 2013,terms-and-conditions-of-service-agreement-between-kenafric-industries-limited-footwear-division-and-kenya-shoe-and-leather-workers-union---2013,Kenya,en,2013
KEN The Ack Guest House - Nairobi - 2014,memorandum-of-collective-bargaining-agreement-between-the-ack-guest-house---nairobi-and-kenya-hotels-and-allied-workers-union---2014,Kenya,en,2014
KEN Africa Apparels EPZ - 2003,memorandum-of-agreement-between-epz-apparel-manufacturers-and-exporters-group-of-f-k-e-and-tailor-and-textile-worker-union---2015,Kenya,en,2003
KEN Uni-Plastics Limited - 2015,memorandum-of-agreement-between-uni-plastics-limited-and-kenya-chemical-and-allied-workers-union---2015,Kenya,en,2015
KEN Elys Chemical Industries Ltd - 2015,memorandum-of-agreement-between-elys-chemical-industries-ltd-and-kenya-chemical-and-allied-workers-union---2015,Kenya,en,2015
KEN Chandarana Group of Supermarkets - 2011,memorandum-of-agreement-between-chandarana-group-of-supermarkets-and-the-kenya-union-of-commercial-food-and-allied-workers---2011,Kenya,en,2011
Sample Collective Bargaining Agreement for Kenya created by WageIndicator Foundation - 2016 -,sample-cba-model-created-by-wageindicator-foundation-2016,Kenya,en,
KEN EPZ Apparel Manufacturers and Exporters Group of F.K.E - 2003,memorandum-of-agreement-between-epz-apparel-manufacturers-and-exporters-group-of-f-k-e-and-tailor-and-textile-worker-union---2014-,Kenya,en,2003
KEN Alpha Knits Ltd - 2014,memorandum-of-agreement-between-alpha-knits-ltd-and-the-tailors-and-textiles-workers-union---2014,Kenya,en,2014
KEN Alltex (EPZ) Limited - 2012,memorandum-of-agreement-between-alltex-epz-limited-and-tailors-and-textiles-workers-union---2012,Kenya,en,2012
KEN Messrs. Millbrook Garments - 2010,memorandum-of-agreement-on-terms-and-conditions-of-service-and-wages-between-messrs-millbrook-garments-and-the-tailors-and-textiles-workers-union---2013,Kenya,en,2010
KEN Alltex (EPZ) Limited - 2013,memorandum-of-agreement-between-wide-garments-kenya-epz-limited-and-tailors-and-textile-workers-union---2013,Kenya,en,2013
KEN Nakuru Industries Limited - 2012,memorandum-of-agreement-between-nakuru-industries-limited-and-the-tailors-and-textile-workers-union---2012,Kenya,en,2012
KEN M/S. Thika Motor Dealers Limited - 2014,memorandum-of-agreement-between-m-s-thika-motor-dealers-limited-and-amalgamated-union-of-kenya-metal-workers---2014,Kenya,en,2014
KEN Kartasi Industries Limited - 2013,memorandum-of-agreement-between-kartasi-industries-limited-and-kenya-union-of-printing-publishing-paper-manufacturers-pulp-and-packaging-industries---2013,Kenya,en,2013
KEN Smart Printers Limited - 2012,memorandum-of-agreement-between-smart-printers-limited-and-the-kenya-union-of-printing-publishing-paper-manufacturers-and-allied-workers---2012,Kenya,en,2012
KEN Motor Trade and Allied Industries Employers Association - 2014,collective-bargaining-agreement-between-the-motor-trade-and-allied-industries-employers-association-and-the-amalgamated-union-of-kenya-metal-workers---2014,Kenya,en,2014
Africa Apparels EPZ - 2011,memorandum-of-recognition-agreement-and-negotiation-procedure-between-africa-appareis-epz-and-tailors-and-textiles-workers-union---2011,Kenya,en,2011
KEN Sports Clubs Group - 2015,memorandum-of-agreement-between-sports-clubs-group-of-f-k-e-and-kenya-union-of-domestic-hotels-educational-institutions-hospitals-and-allied-workers-,Kenya,en,2015
KEN Butterfly Properties Limited - 2015,-memorandum-of-agreement-between-butterfly-properties-limited-and-kenya-building-construction-timber-and-furniture-industries-employees-union-,Kenya,en,2015
KEN Elimu Co-operative Savings and Credit Society Limited - 2014,collective-bargaining-agreement-between-elimu-co-operative-savings-and-credit-society-ltd-and-banking-insurance-finance-union-kenya-,Kenya,en,2014
KEN The Member Companies of Kenya Paint Manufacturers Group - 2014,memorandum-of-agreement-between-the-member-companies-of-kenya-paint-manufacturers-group-of-the-federation-of-kenya-employers-and-the-kenya-chemical-and-allied-workers-union,Kenya,en,2014
KEN Medivet Products Limited - 2014,memorandum-of-agreement-between-medivet-products-limited-and-kenya-chemical-and-allied-workers-union-,Kenya,en,2014
KEN Sky Healthcare Limited - 2014,collective-bargaining-agreement-between-sky-healthcare-limited-and-kenya-union-of-commercial-food-and-allied-workers-2014-,Kenya,en,2014
KEN Gourmet Meat Products - 2014,memorandum-of-agreement-between-gourmet-meat-products-and-kenya-union-of-commercial-food-and-allied-workers,Kenya,en,2014
KEN M/S Panesar’s Kenya Limited - 2015,memorandum-of-agreement-between-m-s-panesar-s-kenya-limited-and-the-kenya-building-construction-timber-furniture-industries-employees-union,Kenya,en,2015
KEN Premier Academy - 2010,memorandum-of-agreement-between-kenya-union-of-domestic-hotels-educational-institutions-hospitals-and-allied-workers-and-premier-academy-,Kenya,en,2010
KEN Bags and Balers Manufacturer (K) Limited - 2014,memorandum-of-agreement-between-bags-and-balers-manufactures-k-limited-and-the-kenya-union-of-printing-publishing-paper-manufacturers-and-allied-workers,Kenya,en,2014
KEN Carbacid (CO2) Limited - 2013,memorandum-of-agreement-on-terms-and-conditions-of-employment-between-carbacid-co2-limited-and-kenya-chemical-allied-workers-union,Kenya,en,2013
KEN The Registered Trustees of the Consolata Sisters and Consolata Fathers - 2013,memorandum-of-agreement-between-the-registered-trustees-of-the-consolata-sisters-and-consolata-fathers-and-kenya-union-of-domestic-hotels-educational-institutions-hospitals-and-allied-workers-,Kenya,en,2013
KEN Ritz Enterprises Limited - 2012,memorandum-of-agreement-between-ritz-enterprises-limited-and-the-tailors-and-textile-workers-union,Kenya,en,2014
KEN Elimu Co-operative Savings and Credit Society Limited - 2012,collective-bargaining-agreement-between-elimu-co-operative-savings-credit-society-ltd-and-banking-insurance-finance-union-kenya-,Kenya,en,2012
KEN Botanical Extracts EPZ LTD - 2014,memorandum-of-agreement-between-botanical-extracts-epz-ltd-and-kenya-chemical-and-allied-workers-union-,Kenya,en,2014
KEN White Rose Drycleaners Limited - 2014,collective-bargaining-agreement-between-white-rose-drycleaners-limited-and-the-kenya-union-of-commercial-food-and-allied-workers-,Kenya,en,2014
KEN Great Yaduo Industries Limited - 2014,collective-bargaining-agreement-between-great-yaduo-industires-limited-and-kenya-shoe-and-leather-workers-union,Kenya,en,2014
KEN Aziz Tanneries Limited - 2014,memorandum-of-agreement-between-aziz-tanneries-limited-and-kenya-shoe-and-leather-workers-union,Kenya,en,2014
KEN Leatherlife EPZ Limited - 2014,memorandum-of-agreement-between-leatherlife-epz-limited-and-the-kenya-chemical-and-allied-workers-union-,Kenya,en,2014
KEN Karen Provision Stores Limited - 2014,memorandum-of-agreement-between-karen-provision-stores-limited-and-the-kenya-union-of-commercial-food-and-allied-workers-,Kenya,en,2014
KEN Hall Equatorial Limited - 2007,collective-bargaining-agreement-between-hall-equatorial-limited-and-kenya-engineering-workers-union-,Kenya,en,2007
KEN The Timber Industries Employers Association - 2013,memorandum-of-agreement-between-the-timber-industries-employers-association-and-kenya-building-construction-timber-furniture-and-allied-industries-employees-union-,Kenya,en,2013
KEN Oil Industry - 2013,collective-bargaining-agreement-between-oil-industry-and-kenya-petroleum-oil-workers-union,Kenya,en,2013
KEN Pz Cussons East Africa Limited - 2013,memorandum-of-agreement-between-pz-cussons-east-africa-limited-and-kenya-chemical-and-allied-workers-union,Kenya,en,2013
KEN Teita Estate Ltd - 2013,memorandum-of-agreement-between-teita-estate-ltd-rope-works-division-and-tailors-and-textile-workers-union-,Kenya,en,2013
KEN Uni-Plastics Limited - 2012,memorandum-of-agreement-between-uni-plastics-limited-and-kenya-chemical-and-allied-workers-union,Kenya,en,2012
KEN Specified Churches and/or Institutions - 2012,memorandum-of-agreement-between-the-specified-churches-and-or-institutions-and-kenya-union-of-domestic-hotels-educational-institutions-hospitals-and-allied-workers-,Kenya,en,2012
KEN Welding Alloys Limited - 2013,memorandum-of-agreement-between-welding-alloys-limited-and-amalgamated-union-of-kenya-metal-workers,Kenya,en,2013
KEN The Members of the Sisal Growers and Employers Association - 2013,collective-bargaining-agreement-between-the-members-of-the-sisal-growers-and-employers-association-kenya-and-the-kenya-plantation-and-agricultural-workers-union,Kenya,en,2013
KEN Kenya Kazi Services Ltd - 2013,collective-bargaining-agreement-cba-between-kenya-kazi-services-ltd-u-s-embassy-project-and-kenya-national-private-security-workers-union,Kenya,en,2013
KEN Shamco Industries Limited - 2013,memorandum-of-agreement-between-shamco-industries-limited-and-kenya-engineering-workers-union-,Kenya,en,2013
KEN Sana Industries Limited - 2013,memorandum-of-agreement-between-sana-industries-limited-and-kenya-union-of-hair-and-beauty-salon-workers,Kenya,en,2013
KEN The Member Companies of Kenya Paint Manufacturers Group - 2013,memorandum-of-agreement-between-member-companies-of-the-printing-trades-group-of-the-fke-and-the-kenya-union-of-printing-publishing-paper-manufacturers-and-allied-workers,Kenya,en,2013
KEN Optimum Lubricants Limited - 2011,memorandum-of-agreement-between-optimum-lubricants-limited-and-kenya-petroleum-oil-workers-union,Kenya,en,2011
KEN The Nairobi Bus and Coach Body Builders Group of Federation of Kenya Employers - 2013,collective-bargain-agreement-between-the-nairobi-bus-and-coach-body-builders-group-of-federation-of-kenya-employers-and-kenya-long-distance-truck-drivers-and-allied-workers-union-,Kenya,en,2013
KEN Blue Post Hotel - 2013,memorandum-of-agreement-between-blue-post-hotel-and-the-kenya-hotels-and-allied-workers-union,Kenya,en,2013
KEN Autoxpress Limited - 2013,collective-bargaining-agreement-between-autoxpress-limited-and-the-kenya-union-of-commercial-food-and-allied-workers-,Kenya,en,2013
KEN M/S. Auto Ancillaries - 2013,memorandum-of-agreement-between-auto-ancillaries-and-the-amalgamated-union-of-kenya-metal-workers,Kenya,en,2013
KEN Easy Coach Limited - 2013,memorandum-of-agreement-between-easy-coach-ltd-and-transport-workers-union-k-,Kenya,en,2013
KEN Air Connection Limited - 2013,memorandum-of-agreement-between-air-connection-limited-and-kenya-shipping-clearing-and-warehouses-workers-union,Kenya,en,2013
KEN Ol Pejeta Ranching Limited - 2013,memorandum-of-agreement-between-ol-pejeta-ranching-limited-and-kenya-game-hunting-and-safari-workers-union,Kenya,en,2013
KEN Pegant Limited - 2012,memorandum-of-agreement-between-pegant-limited-and-kenya-chemical-and-allied-workers-union,Kenya,en,2012
KEN Laboratory And Allied Limited - 2012,memorandum-of-agreement-between-laboratory-and-allied-limited-and-kenya-chemical-and-allied-workers-union-,Kenya,en,2012
KEN Kenpoly Manufacturers Limited - 2013,memorandum-of-agreement-between-kenpoly-manufacturers-limited-and-the-kenya-chemical-and-allied-workers-union-,Kenya,en,2013
KEN The Minor Engineering Group of Federation Of Kenya Employers - 2012,memorandum-of-agreement-between-the-minor-engineering-group-of-federation-of-kenya-employers-and-kenya-engineering-workers-union,Kenya,en,2012
KEN Association of Local Government Employers - 2012,association-of-local-government-employers-and-kenya-local-government-workers-union-national-joint-negotiating-council-incorporating-all-local-authorities-in-kenya,Kenya,en,2012
KEN Motor Trade and Allied Industries Employers Association - 2012,collective-bargaining-agreement-between-the-motor-trade-and-allied-industries-employers-association-and-the-amalgamated-union-of-kenya-metal-workers-,Kenya,en,2012
KEN Karen Country Club - 2013,memorandum-of-agreement-between-karen-country-club-and-kenya-union-of-domestic-hotels-educational-institutions-hospitals-and-allied-workers-,Kenya,en,2013
KEN Sameer Africa Limited - 2010,agreement-between-sameer-africa-limited-and-amalgamated-union-of-kenya-metal-workers,Kenya,en,2010
KEN Uchumi Supermarkets Limited - 2012,collective-bargaining-agreement-between-uchumi-supermarkets-limited-and-the-kenya-union-of-commercial-food-and-allied-workers-in-the-matter-of-wages-and-other-terms-and-conditions-of-employment,Kenya,en,2012
KEN M/S. Thika Motor Dealers Limited KEN M/S. Thika Motor Dealers Limited - 2012,memorandum-of-agreement-between-m-s-thika-motor-dealers-limited-and-amalgamated-union-of-kenya-metal-workers,Kenya,en,2012
KEN Super Foam Limited - 2012,memorandum-of-agreement-between-super-foam-limited-and-kenya-chemical-and-allied-workers-union-,Kenya,en,2012
KEN Sumaria Industries Limited - 2011,memorandum-of-agreement-between-sumaria-industries-limited-and-kenya-chemical-and-allied-workers-union-workers-,Kenya,en,2011
KEN Straight Line Enterprises Limited - 2012,memorandum-of-agreement-between-straight-line-enterprises-limited-and-the-tailors-and-textiles-workers-union-,Kenya,en,2012
KEN St. Christopher s Schools - 2012,memorandum-of-agreement-between-st-christopher-s-schools-and-kenya-union-of-domestic-hotel-educational-institutions-hospitals-and-allied-workers,Kenya,en,2012
KEN Smart Printers Limited - 2010,memorandum-of-agreement-between-smart-printers-limited-and-the-kenya-union-of-printing-publishing-paper-manufacturers-and-allied-workers,Kenya,en,2010
KEN Mount Kenya Game Ranch Ltd (Conservancy) - 2010,memorandum-of-agreement-between-mount-kenya-game-ranch-ltd-conservancy-and-kenya-game-hunting-and-safaris-workers-union-in-matters-of-terms-and-conditions-of-employment-effective-1st-october-2010-to-30th-september-2012,Kenya,en,2010
KEN Wildlife Safari Kenya Limited - 2011,memorandum-of-agreement-between-wildlife-safari-kenya-limited-and-kenya-game-hunting-and-safaris-workers-union-,Kenya,en,2011
KEN Nationwide Electrical Industries Limited - 2010,memorandum-of-agreement-between-nationwide-electrical-industries-limited-and-amalgamated-union-of-kenya-metal-workers,Kenya,en,2010
KEN Ensing Autos Limited - 2012,memorandum-of-agreement-on-terms-and-conditions-of-service-between-ensing-autos-limited-and-kenya-union-of-commercial-food-and-allied-workers,Kenya,en,2012
KEN Pelican Signs Limited - 2012,memorandum-of-agreement-between-pelican-signs-limited-and-amalgamated-union-of-kenya-metal-workers-,Kenya,en,2012
KEN Medivet Products Limited - 2012,medivet-products-limited-and-kenya-chemical-and-allied-workers-union,Kenya,en,2012
"KEN Deacons (K) Limited, KEN Kenya Seed Company Limited - 2012",memorandum-of-agreement-between-kenya-seed-company-limited-together-with-deacons-k-limited-allied-industries-and-kenya-union-of-commercial-food-and-allied-workers-k-u-c-f-a-w-,Kenya,en,2012
KEN Kentainers Limited - 2012,memorandum-of-agreement-between-kentainers-limited-and-kenya-chemical-and-allied-workers-union-,Kenya,en,2012
"KEN Fox Theatres Ltd, KEN Queensway Properties Limited, KEN Springfield Properties Ltd, KEN Thika Road Properties Ltd - 2012",memorandum-of-agreement-between-fox-theatres-ltd-springfield-properties-ltd-thika-road-properties-ltd-and-queensway-properties-limited-and-the-kenya-union-of-commercial-food-and-allied-workers,Kenya,en,2012
KEN Deluxe Inks Limited - 2011,memorandum-of-agreement-between-deluxe-inks-limited-and-kenya-chemcial-and-allied-workers-union-,Kenya,en,2011
KEN Dunlop Industries Limited - 2013,memorandum-of-agreement-between-dunlop-industries-limited-and-kenya-chemical-and-allied-workers-union,Kenya,en,2013
KEN Telkom Kenya Ltd - 2009,collective-bargaining-agreement-on-terms-and-conditions-of-service-for-unionisable-employees-between-communication-workers-union-of-kenya-cowu-k-and-telkom-kenya-limited-,Kenya,en,2009
KEN General Motors East Africa Ltd - 2013,collective-bargaining-agreement-between-general-motors-east-africa-ltd-and-amalgamated-union-of-kenya-metal-workers,Kenya,en,2013
KEN Alpha Fine Foods Limited - 2012,collective-bargaining-agreement-between-alpha-fine-foods-limited-and-kenya-union-of-commercial-food-and-allied-workers,Kenya,en,2012
KEN Afro Plastics Kenya Ltd - 2011,2011---kenya---afro-plastics-kenya-ltd,Kenya,en,2011
MOZ Matanusca Mozambique Lda - 2016,estrutura-do-acordo-colectivo-de-trabalho---matanusca-mozambique-lda---2016,Mozambique,pt,2016
"MOZ Moçambique Celular (mcel), Sarl - 2009",acordo-de-empresa-ae-entre-empresa-mo-ambique-celular-mcel-sarl-e-os-trabalhadores-ao-servi-o-desta---2009,Mozambique,pt,2009
MOZ Companhia de Desenvolvimento do Porto de Maputo (MPDC) - 2015,acordo-de-empresa-entre-sind-cato-nacional-dos-profissionais-de-estiva-e-of-cios-correlativos-sinpeoc-e-companhia-de-desenvolvimento-do-porto-de-maputo-mpdc---2015,Mozambique,pt,2015
MOZ Kempe Engineering Limitada - 2010,acordo-de-empresa-entre-kempe-engineering-limitada-y-sindicato-nacional-dos-trabalhadores-da-industria-metalurgica---2010,Mozambique,pt,2010
MOZ SOS Segurança - 2013,acordo-colectivo-de-empresa--sos--sistema-de-opera-es-e-seguran-a-sarl---2013,Mozambique,pt,2013
"MOZ Standard Bank, SA - 2010",acordo-colectivo-de-trabalho-entre-sindicato-nacional-dos-empregados-bancairios-e-as-institui-es-financeiras-da-rep-blica-de-mo-ambique---2010,Mozambique,pt,2010
"MOZ Real, Sociedade de Gestão Hoteleira, Lda (Hotel Monte Carlo) - 2013",deposito-do-acordo-colectivo-de-trabalho-de-hotel-monte-carlo,Mozambique,pt,2013
MOZ Visa Segurança Lda - 2013,acordo-da-empresa-visa-seguran-a,Mozambique,pt,2013
MOZ Coca-Cola Sabco (Moç.) S.A.R.L. - 2013,acordo-de-empresa-do-ramo-de-refrigerantes-da-coca-cola-sabco-mo-s-a-r-l,Mozambique,pt,2013
"MOZ EMOSE - Empresa Moçambicana de Seguros, SA - 2012",acordo-de-empresa-entre-empresa-mo-ambicana-de-seguros-sa-e-os-trabalhadores-ao-seu-servi-o,Mozambique,pt,2012
MOZ Van Leer Greif Moçambique Lda -,regulamentacao-colectiva-do-trabalho-greif,Mozambique,pt,
Sample Collective Bargaining Agreement for Tanzania created by WageIndicator Foundation -2016- -,sample-collective-bargaining-agreement-created-by-wageindicator-foundation--2016-,Tanzania,en,
TZA MCC Limited - 2014,collective-bargaining-contract-between-mcc-limited-and-communication-and-transport-workers-union---2014,Tanzania,en,2014
Collective Bargaining Agreement between Communications and Transport Workers Union -Tanzania COTWU (T) and Swissport Tanzania PLC - 2014 - 2014,collective-bargaining-agreement-between-communications-and-transport-workers-union--tanzania-cotwu-t-and-swissport-tanzania-plc---2014,Tanzania,en,2014
Collective Agreement between TAZAMA Pipelines Limited and the Communications & Transport Worker’s Union of Tanzania (COTWU (T)) and the National Union of Transport & Allied Worker (NUTAW) of Zambia - 2013 - 2013,collective-agreement-between-tazama-pipelines-limited-and-the-communications-transport-worker-s-union-of-tanzania-cotwu-t-and-the-national-union-of-transport-allied-worker-nutaw-of-zambia---2013,Tanzania,en,2013
TZA Mofed Tanzania Company Ltd - 2014,collective-bargaining-agreement-between-mofed-tanzania-limited-and-communications-and-transport-workers-union-of-tanzania-cotwu-t---2014,Tanzania,en,2014
TZA African Plantations Kilimanjaro Limited (APKL) - 2014,mkataba-wa-hali-bora-kati-ya-chama-cha-wafanyakazi-wa-mashambani-na-kilimo-tanzania-tpawu-na-african-plantations-kilimanjaro-limited-apkl---2014,Tanzania,en,2014
TZA Western Zone Tobacco Growers Cooperative Union LTD (WETCU LTD) - 2012,mkataba-wa-hiari-wa-hali-bora-za-wafanyakazi-kati-ya-chama-kikuu-cha-ushirika-cha-wakulima-wa-tumbaku-kanda-ya-magharibi-wetcu-ltd-na-chama-cha-wafanyakazi-mashambani-na-kilimo-tanzania-tpawu---2012,Tanzania,en,2012
TZA Green Resources Limited - 2016,mkataba-wa-hiari-na-hali-bora-za-kazi-baina-ya-green-resources-limited-grl-tanzania-plantation-and-agricultural-workers-union-tpawu---2016,Tanzania,en,2016
TZA Kagera Sugar Limited - 2015,voluntary-agreement-between-kagera-sugar-limited-and-tanzania-plantation-and-agricultural-workers-union-tpawu---2015,Tanzania,en,2015
TZA TANAPA - 2014,mkataba-wa-hali-bom-ya-kazi-hifadhi-za-taifa-tanzania-tanapa-na-chodawu---2014,Tanzania,en,2014
TZA LSG Sky Chefs - 2014,collective-bargaining-agreement-between-lsg-sky-chefs-branch-and-the-management-of-lsg-sky-chefs-and-conservation-hotels-domestic-and-social-services-union-chodawu---2014,Tanzania,en,2014
TZA TANAPA - 2015,collective-agreement-between-kiliflora-limited-and-tanzania-plantation-and-agricultural-workers-union-tpawu---2015,Tanzania,en,2015
"Collective Bargaining Agreement between Tourism & Public Relations Services Ltd (TPRS) and Conservation, Hotels, Domestic, Social Services And Consultancy Workers Union (CHODAWU) - 2014 - 2014",collective-bargaining-agreement-between-tourism-public-relations-services-ltd-tprs-and-conservation-hotels-domestic-social-services-and-consultancy-workers-union-chodawu---2014,Tanzania,en,2014
TZA Serengeti Baloon Safaris -,collective-bargaining-agreement-between-serengeti-baloon-safaris-and-conservation-hotels-domestic-social-services-and-consultancy-workers-union-chodawu---2014,Tanzania,en,
TZA Cordura Ltd - 2014,collective-bargaining-agreement-including-the-terms-and-conditions-of-service-between-cordura-ltd-and-conservation-hotels-domestic-social-services-consultancy-workers-union-chodawu---2014,Tanzania,en,2014
TZA ASB Tanzania Limited - 2013,collective-bargaining-agreement-between-conservation-hotel-domestic-and-allied-workers-union-chodawu-and-the-management-of-asb-tanzania-limited-t-a-hyatt-regency-dar-es-salaam-the-kilimanjaro,Tanzania,en,2013
TZA Southern Sun Dar es Salaam -,collective-bargaining-agreement-between-conservation-hotels-domestic-social-services-and-consultancy-workers-union-chodawu-and-southern-sun-dar-es-salaam,Tanzania,en,
TZA Kampuni Ya Reli Tanzania (TRL) - 2011,mkataba-wa-makubaliano-baina-ya-kampuni-ya-reli-tanzania-trl-na-chama-cha-wafanyakazi-wa-reli-tanzania-trawu-,Tanzania,en,2011
TZA Mamlaka Ya Maji Safi Na Majitaka Mwanza (MWAUWASA) -,mkataba-wa-hiari-wa-hali-bali-bora-kati-mwauwasa-na-tughe-,Tanzania,en,
TZA Mofed Tanzania Company Ltd -,collective-bargaining-agreement-between-mofed-tanzania-company-limited-and-communication-and-transport-worker-s-union-of-tanzania,Tanzania,en,
TZA East Africa Elevators -,collective-bargaining-agreement-between-east-african-elevator-company-limited-and-communication-and-transport-worker-s-union-of-tanzania,Tanzania,en,
TZA Nyanza Bottling Co.Ltd - 2013,mapendekezo-ya-mkataba-wa-hali-bora-baina-ya-tuico-na-mwajiri-nyanza-bottling-co-ltd-tuico-2013,Tanzania,en,2013
TZA Said Salim Bakhresa and Co. Ltd (MZIZIMA) - 2012,mkataba-wa-hali-bora-wa-kazi-baina-ya-tuico-na-said-salim-bakhresa-co-ltd-,Tanzania,en,2012
TZA Kampuni Ya SMB Nyehunge Express - 2011,mkataba-wa-utambuzi-na-hali-bora-za-kazi-baina-ya-chama-cha-mawasiliano-na-uchukuzi-tanzania-cotwu-t-na-kampuni-ya-smb-nyehunge-express,Tanzania,en,2011
TZA Tanzania Telecommunications Company Limited - 2007,voluntary-agreement-between-tanzania-telecommunications-company-limited-and-telecommunications-workers-union-of-tanzania-on-industrial-relations-machinery,Tanzania,en,2007
TZA Strabag - 2013,recognition-agreement-entered-between-strabarg-international-gmbh-the-employer-and-tanzania-mines-energy-construction-and-allied-workers-union-tamico-the-union-,Tanzania,en,2013
TZA SBC Tanzania Limited - 2011,collective-bargaining-agreement-between-sbc-tanzania-limited-and-tanzania-union-of-industry-and-commercial-workers-tuico-,Tanzania,en,2011
TZA Tanzaniteone Mining Ltd -,collective-bargaining-agreement-between-tanzania-mines-energy-costruction-and-allied-workers-union-tamico-and-tanzaniteone-mining-ltd,Tanzania,en,
TZA The Tea Association of Tanzania (TAT) - 2012,collective-bargaining-agreement-cba-concluded-between-the-tea-association-of-tanzania-tat-and-the-tanzania-plantation-and-agricultural-workers-union-tpawu-,Tanzania,en,2012
TZA TPC Limited - 2010,the-collective-bargaining-agreement-between-tpc-limited-and-tanzania-social-services-industry-workers-union-tasiwu-,Tanzania,en,2010
TZA Tanzania Portland Cement Company Limited - 2013,collective-bargaining-agreement-2013-between-tanzania-union-of-industrial-and-commercial-workers-field-branch-of-tpcc-and-tanzania-portland-cement-company,Tanzania,en,2013
TZA LSG Sky Chefs - 2012,memorundum-of-agreement-between-conservation-hotel-domestic-and-allied-workers-union-chodawu-lsg-sky-chefs--branch-and-the-management-of-lsg-sky-chefs,Tanzania,en,2012
TZA MCC Limited - 2007,collective-bargaining-agreement-between-millennium-challenge-corporation-limited-and-communication-and-transport-workers-union-tanzania,Tanzania,en,2007
TZA Midwest Minerals Processor Ltd - 2010,collective-bargaining-agreement-between-tanzania-mines-energy-construction-and-allied-workers-union-tamico-and-the-management-midwest-minerals-processor-limited,Tanzania,en,2010
